x_index,y_index,resolution,x,y,elevation,min_height,max_height,semantic_class,confidence,occupancy,dynamic_probability,point_count,last_updated
-187,71,0.5,-93.5,35.5,0.0059939042268786795,0.0059939042268786795,0.0059939042268786795,ROAD,0.8069776372333849,1,0.0,1,0
209,114,0.25,52.25,28.5,0.010938817058181616,0.008776144617905083,0.013101489498458149,ROAD,0.8951855320529105,1,0.0,2,0
17,-239,0.25,4.25,-59.75,0.023617307412883492,0.023617307412883492,0.023617307412883492,ROAD,0.9547411351809569,1,0.0,1,0
46,192,0.25,11.5,48.0,-0.018286986094711702,-0.018286986094711702,-0.018286986094711702,ROAD,0.8403611627089123,1,0.0,1,0
-101,-72,0.5,-50.5,-36.0,0.010261806218153773,-0.010343154099940898,0.0344980265127316,ROAD,0.8771428038015028,1,0.0,3,0
25,186,0.25,6.25,46.5,0.08733093270826445,0.08733093270826445,0.08733093270826445,ROAD,0.9322252702411102,1,0.0,1,0
18,-174,0.5,9.0,-87.0,-0.03723389403284042,-0.03723389403284042,-0.03723389403284042,ROAD,0.8964045476143101,1,0.0,1,0
-69,167,0.25,-17.25,41.75,-0.018850697519104398,-0.018850697519104398,-0.018850697519104398,ROAD,0.9505280183016385,1,0.0,1,0
-181,-9,0.5,-90.5,-4.5,-0.0016694136046566752,-0.023516393333019192,0.02017756612370584,ROAD,0.8998209608802825,1,0.0,2,0
-69,-206,0.25,-17.25,-51.5,-0.022608165020426733,-0.022608165020426733,-0.022608165020426733,ROAD,0.7157195090599024,1,0.0,1,0
142,-123,0.5,71.0,-61.5,-0.014378054477778585,-0.0326884478761318,0.00393233892057463,ROAD,0.8008138017790859,1,0.0,2,0
-118,128,0.5,-59.0,64.0,0.007271880152201467,-0.019524356322277777,0.03704667181604119,ROAD,0.83238282052228,1,0.0,3,0
173,-68,0.5,86.5,-34.0,-0.011969619388408894,-0.04827608291368872,0.02433684413687093,ROAD,0.7515418048012328,1,0.0,2,0
-150,24,0.1,-15.0,2.4000000000000004,0.02323196232639214,0.02323196232639214,0.02323196232639214,ROAD,0.8875034493837392,1,0.0,1,0
-138,100,0.5,-69.0,50.0,0.03344985661354734,0.03344985661354734,0.03344985661354734,ROAD,0.7357099170943275,1,0.0,1,0
-139,-168,0.25,-34.75,-42.0,0.023464449687980567,0.023464449687980567,0.023464449687980567,ROAD,0.8819849010909837,1,0.0,1,0
175,43,0.5,87.5,21.5,0.017346838136437545,-0.01111111702912706,0.04580479330200215,ROAD,0.800796678392514,1,0.0,2,0
126,-50,0.1,12.600000000000001,-5.0,0.008922038760514624,0.008922038760514624,0.008922038760514624,ROAD,0.9044725091312202,1,0.0,1,0
-153,-32,0.5,-76.5,-16.0,-0.015619692993223798,-0.024759385341787423,-0.006480000644660173,ROAD,0.8669424725012,1,0.0,2,0
-174,-13,0.05,-8.700000000000001,-0.65,0.004156328540207611,0.004156328540207611,0.004156328540207611,ROAD,0.9706425786294147,1,0.0,1,0
-33,115,0.5,-16.5,57.5,-0.03925114122739817,-0.03925114122739817,-0.03925114122739817,ROAD,0.8516215033470446,1,0.0,1,0
-108,134,0.5,-54.0,67.0,0.009603660231324421,0.00956298877926421,0.009644331683384631,ROAD,0.8597612308415088,1,0.0,2,0
-237,30,0.1,-23.700000000000003,3.0,0.0026150384824749255,0.0026150384824749255,0.0026150384824749255,ROAD,0.7911029571763862,1,0.0,1,0
-257,-112,0.1,-25.700000000000003,-11.200000000000001,-0.03442426040195009,-0.03442426040195009,-0.03442426040195009,ROAD,0.8309343874757925,1,0.0,1,0
81,129,0.5,40.5,64.5,0.07024587895112416,0.07024587895112416,0.07024587895112416,ROAD,0.9164404797979587,1,0.0,1,0
75,145,0.5,37.5,72.5,0.04024787203324752,0.04024787203324752,0.04024787203324752,ROAD,0.9544932947867384,1,0.0,1,0
128,122,0.25,32.0,30.5,-0.05406799805478512,-0.05406799805478512,-0.05406799805478512,ROAD,0.817643777330775,1,0.0,1,0
-136,-14,0.5,-68.0,-7.0,0.01370647309762281,-0.03075490437928695,0.059494486477739604,ROAD,0.8066379946191987,1,0.0,3,0
65,158,0.5,32.5,79.0,-0.003921179628134974,-0.01864716074413531,0.01080480148786536,ROAD,0.7542913219903864,1,0.0,2,0
-139,-128,0.5,-69.5,-64.0,0.01301075972694154,0.01301075972694154,0.01301075972694154,ROAD,0.7878751020309346,1,0.0,1,0
-170,-14,0.25,-42.5,-3.5,-0.04979797353921102,-0.04979797353921102,-0.04979797353921102,ROAD,0.8133358454342652,1,0.0,1,0
-37,-140,0.5,-18.5,-70.0,-0.007091075473142645,-0.025403301949405113,0.008607881112372167,ROAD,0.9019969282531912,1,0.0,3,0
-211,51,0.25,-52.75,12.75,-0.029501369227460317,-0.029501369227460317,-0.029501369227460317,ROAD,0.9268920324503009,1,0.0,1,0
48,242,0.1,4.800000000000001,24.200000000000003,-0.030813833926538168,-0.030813833926538168,-0.030813833926538168,ROAD,0.727776452398994,1,0.0,1,0
-118,-146,0.5,-59.0,-73.0,0.0256367648557306,0.0256367648557306,0.0256367648557306,ROAD,0.7776758158653924,1,0.0,1,0
93,-219,0.25,23.25,-54.75,-0.008195967289759435,-0.008195967289759435,-0.008195967289759435,ROAD,0.954080008211514,1,0.0,1,0
155,62,0.25,38.75,15.5,-0.03720508840178208,-0.03720508840178208,-0.03720508840178208,ROAD,0.789732436510363,1,0.0,1,0
-143,54,0.25,-35.75,13.5,0.01909387824244446,0.01909387824244446,0.01909387824244446,ROAD,0.7862106100144867,1,0.0,1,0
-143,-57,0.5,-71.5,-28.5,0.03617813687108137,0.03617813687108137,0.03617813687108137,ROAD,0.8159154971690783,1,0.0,1,0
-197,8,0.25,-49.25,2.0,-0.02403015442628816,-0.03523451811296257,-0.012825790739613747,ROAD,0.747403268500224,1,0.0,2,0
184,11,0.5,92.0,5.5,0.01848354998745566,0.0031331104959684535,0.033833989478942866,ROAD,0.8503450811568709,1,0.0,2,0
6,154,0.25,1.5,38.5,-0.0004894560719869673,-0.0004894560719869673,-0.0004894560719869673,ROAD,0.9293710705973995,1,0.0,1,0
-1,-133,0.5,-0.5,-66.5,-0.025316136105575773,-0.025316136105575773,-0.025316136105575773,ROAD,0.8548529024822742,1,0.0,1,0
-154,-11,0.5,-77.0,-5.5,-8.15981966374496e-05,-0.003239700974792716,0.003076504581517817,ROAD,0.776220935307657,1,0.0,2,0
63,-118,0.5,31.5,-59.0,-0.008108636485523228,-0.008108636485523228,-0.008108636485523228,ROAD,0.8218274053317888,1,0.0,1,0
-149,-147,0.25,-37.25,-36.75,-0.05582376654035894,-0.05582376654035894,-0.05582376654035894,ROAD,0.7787346879297095,1,0.0,1,0
-66,151,0.25,-16.5,37.75,0.01519446768167674,0.01519446768167674,0.01519446768167674,ROAD,0.7877233159562786,1,0.0,1,0
187,-33,0.5,93.5,-16.5,0.014651377057321424,-0.004856751694632932,0.03546778465140453,ROAD,0.8992046237288457,1,0.0,3,0
189,62,0.5,94.5,31.0,-0.005458677685215851,-0.005458677685215851,-0.005458677685215851,ROAD,0.8749571181318957,1,0.0,1,0
119,103,0.5,59.5,51.5,-0.01787948951751715,-0.02807678379281689,-0.0076821952422174095,ROAD,0.767516260816906,1,0.0,2,0
-169,91,0.25,-42.25,22.75,0.002288769420376358,0.002288769420376358,0.002288769420376358,ROAD,0.9328928323972588,1,0.0,1,0
-182,-61,0.5,-91.0,-30.5,0.02056519984590228,0.02056519984590228,0.02056519984590228,ROAD,0.7335347696319651,1,0.0,1,0
-149,-128,0.1,-14.9,-12.8,-0.013905270746927762,-0.013905270746927762,-0.013905270746927762,ROAD,0.9579398202495284,1,0.0,1,0
-82,-181,0.5,-41.0,-90.5,0.021897412191956643,0.017792215723534725,0.026002608660378557,ROAD,0.9606688167471513,1,0.0,2,0
62,151,0.5,31.0,75.5,-0.0047784426343684535,-0.0047784426343684535,-0.0047784426343684535,ROAD,0.7129513734078259,1,0.0,1,0
-104,-145,0.25,-26.0,-36.25,0.014393073692045065,0.014393073692045065,0.014393073692045065,ROAD,0.851650912816901,1,0.0,1,0
-101,-162,0.25,-25.25,-40.5,-0.046578924436853714,-0.046578924436853714,-0.046578924436853714,ROAD,0.8095633919710088,1,0.0,1,0
103,-131,0.5,51.5,-65.5,0.0025331662481511384,-0.008060393683289915,0.013126726179592192,ROAD,0.8696806647205836,1,0.0,2,0
72,-185,0.25,18.0,-46.25,0.019727120776664244,0.019727120776664244,0.019727120776664244,ROAD,0.8778075139613398,1,0.0,1,0
141,41,0.25,35.25,10.25,-0.009577210362624187,-0.009577210362624187,-0.009577210362624187,ROAD,0.7135980712951835,1,0.0,1,0
125,-113,0.1,12.5,-11.3,-0.01629708301834309,-0.01629708301834309,-0.01629708301834309,ROAD,0.7593328598793738,1,0.0,1,0
-66,177,0.1,-6.6000000000000005,17.7,0.002537405586945987,0.002537405586945987,0.002537405586945987,ROAD,0.9407408078336711,1,0.0,1,0
-69,-197,0.25,-17.25,-49.25,0.0005013717036796497,-0.03357532515521768,0.03457806856257698,ROAD,0.9703867240436743,1,0.0,2,0
147,127,0.05,7.3500000000000005,6.3500000000000005,-0.006582376706410321,-0.006582376706410321,-0.006582376706410321,ROAD,0.9273890372572613,1,0.0,1,0
-77,-153,0.5,-38.5,-76.5,-0.0021836112848604506,-0.0021836112848604506,-0.0021836112848604506,ROAD,0.7257836128991094,1,0.0,1,0
133,-2,0.5,66.5,-1.0,0.041250377809155456,0.01450684712244394,0.06019454381920175,ROAD,0.8885341892628627,1,0.0,3,0
135,141,0.5,67.5,70.5,0.0036457449238841166,0.0036457449238841166,0.0036457449238841166,ROAD,0.8418390782049249,1,0.0,1,0
-193,-30,0.25,-48.25,-7.5,0.011420509874890253,-0.01640379824699687,0.04642302028213289,ROAD,0.7296606929983733,1,0.0,3,0
218,73,0.25,54.5,18.25,0.030088892590793268,0.030088892590793268,0.030088892590793268,ROAD,0.8578111511548575,1,0.0,1,0
181,73,0.5,90.5,36.5,0.014890139231633435,0.014890139231633435,0.014890139231633435,ROAD,0.7962365482953829,1,0.0,1,0
84,115,0.25,21.0,28.75,-0.04946923078289111,-0.04946923078289111,-0.04946923078289111,ROAD,0.9386764962685232,1,0.0,1,0
-187,-101,0.25,-46.75,-25.25,0.02881361572330391,0.02042139573885787,0.03720583570774995,ROAD,0.7952094503900273,1,0.0,2,0
40,130,0.5,20.0,65.0,0.058401132342698635,0.058401132342698635,0.058401132342698635,ROAD,0.9095306909098754,1,0.0,1,0
-92,-183,0.25,-23.0,-45.75,-0.03418693972030909,-0.03418693972030909,-0.03418693972030909,ROAD,0.9742860280691348,1,0.0,1,0
79,116,0.5,39.5,58.0,0.04298545076814214,0.023743561671122553,0.062227339865161733,ROAD,0.8611121815213236,1,0.0,2,0
-128,5,0.5,-64.0,2.5,0.002753547633883505,-0.007363108329475844,0.014467794953321409,ROAD,0.8224035676255402,1,0.0,3,0
125,-78,0.5,62.5,-39.0,-0.006595546365268189,-0.024998034561261758,0.01180694183072538,ROAD,0.787396452664914,1,0.0,2,0
-112,53,0.5,-56.0,26.5,-0.027086072957636362,-0.027086072957636362,-0.027086072957636362,ROAD,0.8065810542756795,1,0.0,1,0
190,25,0.5,95.0,12.5,-0.0011871626252519028,-0.0011871626252519028,-0.0011871626252519028,ROAD,0.9555463708029275,1,0.0,1,0
125,5,0.5,62.5,2.5,-0.004575911688804528,-0.024867343656343827,0.0078484494087606,ROAD,0.7403014377437147,1,0.0,3,0
-125,107,0.5,-62.5,53.5,-0.0024443838671547153,-0.012426605605349333,0.007537837871039903,ROAD,0.9409954346406991,1,0.0,2,0
188,25,0.5,94.0,12.5,-0.0004536622519370843,-0.02080518090605054,0.014814284660465383,ROAD,0.8006606278091987,1,0.0,3,0
-134,11,0.5,-67.0,5.5,0.004771332328497187,-0.00885283540964809,0.017539253356920796,ROAD,0.8639349820108256,1,0.0,3,0
197,-60,0.25,49.25,-15.0,0.009878250041462179,0.009878250041462179,0.009878250041462179,ROAD,0.9042789624738022,1,0.0,1,0
-180,-3,0.5,-90.0,-1.5,-0.02436948389788937,-0.0556829220587291,-0.0011258167070175172,ROAD,0.8591335063103864,1,0.0,4,0
17,124,0.5,8.5,62.0,-0.021930184505101646,-0.0625065709838884,0.00905961857414812,ROAD,0.9051460534532904,1,0.0,3,0
-216,-5,0.25,-54.0,-1.25,-0.005868699995451377,-0.005868699995451377,-0.005868699995451377,ROAD,0.9559644125660527,1,0.0,1,0
121,-166,0.25,30.25,-41.5,0.0020710772139875366,0.0020710772139875366,0.0020710772139875366,ROAD,0.819119549391862,1,0.0,1,0
-81,135,0.5,-40.5,67.5,-0.008774716556322682,-0.04144824321928743,0.023898810106642066,ROAD,0.9224005757121497,1,0.0,2,0
89,-112,0.5,44.5,-56.0,-0.044801227974665556,-0.044801227974665556,-0.044801227974665556,ROAD,0.7500289578753897,1,0.0,1,0
72,-133,0.5,36.0,-66.5,0.007362475110044853,-0.01737178066476636,0.03700390660503229,ROAD,0.8603984514592967,1,0.0,3,0
-16,-162,0.5,-8.0,-81.0,0.0006962713185014787,-0.0258485336909202,0.027241076327923157,ROAD,0.9381250926277802,1,0.0,2,0
146,114,0.5,73.0,57.0,-0.0006492860241304817,-0.006012351284072959,0.004713779235811995,ROAD,0.862511055672328,1,0.0,2,0
-10,-195,0.25,-2.5,-48.75,0.009474869196275826,0.009474869196275826,0.009474869196275826,ROAD,0.9481033054654726,1,0.0,1,0
-187,18,0.5,-93.5,9.0,0.03201637496176587,0.0019569795572788747,0.06207577036625286,ROAD,0.8180227769114965,1,0.0,2,0
-109,-74,0.5,-54.5,-37.0,-0.009977301125227933,-0.05084985249824616,0.008833646628925157,ROAD,0.8356012885818807,1,0.0,5,0
-122,-57,0.5,-61.0,-28.5,0.014843303962219424,0.0094880934654399,0.02019851445899895,ROAD,0.7367060936939096,1,0.0,2,0
-160,147,0.25,-40.0,36.75,0.032225059272539075,0.032225059272539075,0.032225059272539075,ROAD,0.7108579349863613,1,0.0,1,0
-112,80,0.25,-28.0,20.0,0.013910939339439396,0.013910939339439396,0.013910939339439396,ROAD,0.9098787473857541,1,0.0,1,0
67,146,0.5,33.5,73.0,0.003789926893734391,-0.019796455081831085,0.027376308869299867,ROAD,0.8374719873611354,1,0.0,2,0
20,221,0.25,5.0,55.25,0.012478591519546771,0.012478591519546771,0.012478591519546771,ROAD,0.9848091589378074,1,0.0,1,0
132,79,0.25,33.0,19.75,-0.026878504837207755,-0.026878504837207755,-0.026878504837207755,ROAD,0.7472840456239888,1,0.0,1,0
92,185,0.1,9.200000000000001,18.5,0.026355865676654183,0.026355865676654183,0.026355865676654183,ROAD,0.8101152150831309,1,0.0,1,0
-35,239,0.1,-3.5,23.900000000000002,-0.003798369043266544,-0.003798369043266544,-0.003798369043266544,ROAD,0.7765414089241232,1,0.0,1,0
-137,-134,0.5,-68.5,-67.0,-0.008317746238174484,-0.05618347395123782,0.04974540617398504,ROAD,0.8884058397389262,1,0.0,3,0
29,-191,0.5,14.5,-95.5,-0.029622298196120285,-0.029622298196120285,-0.029622298196120285,ROAD,0.8024026603290692,1,0.0,1,0
-109,-247,0.1,-10.9,-24.700000000000003,-0.003494148419326354,-0.003494148419326354,-0.003494148419326354,ROAD,0.8020797848924424,1,0.0,1,0
159,-76,0.1,15.9,-7.6000000000000005,-0.08684667251456517,-0.08684667251456517,-0.08684667251456517,ROAD,0.7770550073506084,1,0.0,1,0
-61,177,0.5,-30.5,88.5,-0.014593429991678597,-0.026349383945854028,-0.002837476037503166,ROAD,0.7343632161348372,1,0.0,2,0
-184,-11,0.5,-92.0,-5.5,-0.002990280547037607,-0.04055444683668344,0.032768466208435314,ROAD,0.8439840144968375,1,0.0,3,0
57,-195,0.25,14.25,-48.75,-0.0457496647241978,-0.0457496647241978,-0.0457496647241978,ROAD,0.8951329900360919,1,0.0,1,0
72,-159,0.25,18.0,-39.75,0.006007092798077476,0.006007092798077476,0.006007092798077476,ROAD,0.7252684444649143,1,0.0,1,0
55,-143,0.5,27.5,-71.5,0.02039834389930474,-0.021263061782344394,0.06205974958095387,ROAD,0.9388569959647893,1,0.0,2,0
85,99,0.5,42.5,49.5,0.022207372925308125,0.012684558467851407,0.03173018738276484,ROAD,0.7547124473478328,1,0.0,2,0
-95,-108,0.5,-47.5,-54.0,-0.013569141298250618,-0.020739644924622203,-0.0063986376718790355,ROAD,0.7950499137887871,1,0.0,2,0
208,-106,0.25,52.0,-26.5,-0.00966942287970176,-0.00966942287970176,-0.00966942287970176,ROAD,0.9959744788671672,1,0.0,1,0
17,-153,0.5,8.5,-76.5,0.0586448121809358,0.03463277257767356,0.08265685178419804,ROAD,0.77546214713152,1,0.0,2,0
32,171,0.25,8.0,42.75,-0.018871607633166056,-0.018871607633166056,-0.018871607633166056,ROAD,0.8508331975843884,1,0.0,1,0
-171,-31,0.25,-42.75,-7.75,0.01320509530589791,0.01320509530589791,0.01320509530589791,ROAD,0.9246320812814145,1,0.0,1,0
-64,-187,0.5,-32.0,-93.5,0.0009992908101252435,-0.03856864871023013,0.04606621592569684,ROAD,0.8845233845173738,1,0.0,6,0
70,-114,0.5,35.0,-57.0,-0.015787264973228507,-0.015787264973228507,-0.015787264973228507,ROAD,0.9346174341575457,1,0.0,1,0
-166,18,0.25,-41.5,4.5,-0.039928840148862804,-0.039928840148862804,-0.039928840148862804,ROAD,0.9421917207736488,1,0.0,1,0
-188,-9,0.5,-94.0,-4.5,-0.01570870913457615,-0.03863564396238452,0.007218225693232215,ROAD,0.8870725524661363,1,0.0,2,0
107,131,0.5,53.5,65.5,0.01650150503772387,-0.004313460984587737,0.037316471060035473,ROAD,0.7923098668105012,1,0.0,2,0
50,163,0.5,25.0,81.5,0.001755311964956683,-0.03593498877937778,0.039445612709291145,ROAD,0.8541125589524861,1,0.0,2,0
-200,-94,0.25,-50.0,-23.5,-0.02200228066151423,-0.02588824099219364,-0.01811632033083482,ROAD,0.7879393564195762,1,0.0,2,0
4,-183,0.5,2.0,-91.5,0.01140948253500591,-0.036079709041488564,0.05889867411150038,ROAD,0.8697335303908191,1,0.0,2,0
-106,-169,0.5,-53.0,-84.5,0.053462708537441,0.053462708537441,0.053462708537441,ROAD,0.7441743124394438,1,0.0,1,0
179,75,0.5,89.5,37.5,0.0003548459248727213,-0.01942483882321103,0.020134530672956473,ROAD,0.9268791432807764,1,0.0,2,0
156,-35,0.5,78.0,-17.5,0.012464310853671645,0.012464310853671645,0.012464310853671645,ROAD,0.8481958067398769,1,0.0,1,0
192,-76,0.25,48.0,-19.0,-0.001541408900480123,-0.001541408900480123,-0.001541408900480123,ROAD,0.838113612911656,1,0.0,1,0
8,158,0.25,2.0,39.5,-0.004319357821688201,-0.004319357821688201,-0.004319357821688201,ROAD,0.8884150982133285,1,0.0,1,0
-93,89,0.25,-23.25,22.25,-0.025575337174232285,-0.025575337174232285,-0.025575337174232285,ROAD,0.8007005046974636,1,0.0,1,0
81,167,0.5,40.5,83.5,0.025836455905757845,0.0225325587971319,0.029140353014383787,ROAD,0.7801905144590422,1,0.0,2,0
9,175,0.5,4.5,87.5,-0.027997635041097046,-0.05828497977990309,0.0022897096977089926,ROAD,0.9075309865045056,1,0.0,2,0
142,78,0.25,35.5,19.5,0.06681371665154723,0.06681371665154723,0.06681371665154723,ROAD,0.8339549018260264,1,0.0,1,0
-40,155,0.25,-10.0,38.75,0.025633562906086347,0.025633562906086347,0.025633562906086347,ROAD,0.9176658872912148,1,0.0,1,0
196,115,0.25,49.0,28.75,-0.006937428934858154,-0.006937428934858154,-0.006937428934858154,ROAD,0.9500958098723999,1,0.0,1,0
-162,64,0.5,-81.0,32.0,-0.019868019252671034,-0.039260189298186664,-0.000475849207155405,ROAD,0.8629502663038782,1,0.0,2,0
-107,-108,0.5,-53.5,-54.0,-0.007144097964877012,-0.007144097964877012,-0.007144097964877012,ROAD,0.9771443928762173,1,0.0,1,0
-65,119,0.5,-32.5,59.5,-0.02166896000816205,-0.05140308471124049,0.008065164694916391,ROAD,0.829654025165584,1,0.0,2,0
-125,-189,0.25,-31.25,-47.25,-0.004132663909911069,-0.004132663909911069,-0.004132663909911069,ROAD,0.980446000409675,1,0.0,1,0
-51,130,0.5,-25.5,65.0,0.021084123539888228,-0.015874188398241028,0.05804243547801748,ROAD,0.8079143346137831,1,0.0,2,0
-28,-171,0.25,-7.0,-42.75,-0.009658257720330304,-0.009658257720330304,-0.009658257720330304,ROAD,0.9572896858801353,1,0.0,1,0
-51,-160,0.25,-12.75,-40.0,0.0020348071540217966,0.0020348071540217966,0.0020348071540217966,ROAD,0.9259739208984132,1,0.0,1,0
-39,-8,0.05,-1.9500000000000002,-0.4,0.017729828184820436,0.017729828184820436,0.017729828184820436,ROAD,0.731132412776204,1,0.0,1,0
-144,139,0.5,-72.0,69.5,-0.010919643374804472,-0.032019220736256,0.015273676471968044,ROAD,0.8483434156427433,1,0.0,3,0
-60,141,0.5,-30.0,70.5,-0.0019585569450537,-0.08079320152096044,0.04213887884874315,ROAD,0.8485046091539198,1,0.0,3,0
212,-191,0.1,21.200000000000003,-19.1,0.025626980672859952,0.025626980672859952,0.025626980672859952,ROAD,0.7244557789408117,1,0.0,1,0
-79,-187,0.25,-19.75,-46.75,0.009701462798381681,-0.012572658322909795,0.03197558391967316,ROAD,0.8756555501069141,1,0.0,2,0
-117,-111,0.5,-58.5,-55.5,-0.0030854966907193585,-0.03278595306891308,0.022242212663747526,ROAD,0.907129753074134,1,0.0,3,0
-143,132,0.5,-71.5,66.0,-0.01878606705507568,-0.01878606705507568,-0.01878606705507568,ROAD,0.9961872332149047,1,0.0,1,0
153,108,0.5,76.5,54.0,-0.014932877424896941,-0.029499261441124934,-0.0003664934086689467,ROAD,0.8108344869713113,1,0.0,2,0
163,-80,0.25,40.75,-20.0,-0.03180365962707529,-0.03180365962707529,-0.03180365962707529,ROAD,0.7852389751466786,1,0.0,1,0
152,26,0.5,76.0,13.0,-0.00280505269820157,-0.028656373127983883,0.023046267731580743,ROAD,0.9588394253653083,1,0.0,2,0
70,-142,0.25,17.5,-35.5,0.019508949001343406,0.019508949001343406,0.019508949001343406,ROAD,0.8395221516579237,1,0.0,1,0
-128,33,0.5,-64.0,16.5,-0.021261412203567358,-0.05583571841451026,-0.006025982683475221,ROAD,0.821510188522669,1,0.0,4,0
85,-179,0.5,42.5,-89.5,0.020048330508588428,0.020048330508588428,0.020048330508588428,ROAD,0.9748727008341247,1,0.0,1,0
198,106,0.25,49.5,26.5,-0.011656455494263166,-0.011656455494263166,-0.011656455494263166,ROAD,0.7180549915631123,1,0.0,1,0
-69,-109,0.25,-17.25,-27.25,-0.011832455848093651,-0.011832455848093651,-0.011832455848093651,ROAD,0.92321437860808,1,0.0,1,0
233,52,0.1,23.3,5.2,-0.3015167062383572,-0.3015167062383572,-0.3015167062383572,VEHICLE,0.9628092208133153,1,0.9,1,0
-7,119,0.5,-3.5,59.5,0.01769346603910832,0.01769346603910832,0.01769346603910832,ROAD,0.9411218289667563,1,0.0,1,0
-67,167,0.5,-33.5,83.5,0.02351921066576586,0.0056568916952279644,0.05222406453995899,ROAD,0.9062471726231554,1,0.0,3,0
137,17,0.25,34.25,4.25,0.03588009676288972,0.03588009676288972,0.03588009676288972,ROAD,0.7528170697526915,1,0.0,1,0
-102,92,0.5,-51.0,46.0,-0.004326844922147055,-0.025255329468349463,0.03289167513735815,ROAD,0.8121976926171154,1,0.0,5,0
-70,107,0.5,-35.0,53.5,-0.010761863444961864,-0.029000574747674913,0.007476847857751185,ROAD,0.7213756977983405,1,0.0,2,0
-38,-153,0.5,-19.0,-76.5,0.02559539807654124,0.02559539807654124,0.02559539807654124,ROAD,0.8429027229159175,1,0.0,1,0
45,-157,0.5,22.5,-78.5,-0.006407579191932043,-0.006407579191932043,-0.006407579191932043,ROAD,0.7068362823096246,1,0.0,1,0
91,195,0.25,22.75,48.75,-0.050292681594317865,-0.050292681594317865,-0.050292681594317865,ROAD,0.7482428585492091,1,0.0,1,0
180,-114,0.25,45.0,-28.5,-0.021240311541371362,-0.021240311541371362,-0.021240311541371362,ROAD,0.8203127092980378,1,0.0,1,0
-166,-81,0.25,-41.5,-20.25,0.04531921713317081,0.04531921713317081,0.04531921713317081,ROAD,0.7171281934271752,1,0.0,1,0
34,-117,0.5,17.0,-58.5,0.02701853831746758,0.007961049152195348,0.04607602748273982,ROAD,0.7775050889061164,1,0.0,2,0
-74,177,0.1,-7.4,17.7,0.02579775601787356,0.02579775601787356,0.02579775601787356,ROAD,0.946430095592514,1,0.0,1,0
-129,-5,0.5,-64.5,-2.5,-0.0011305176794105237,-0.03074848094042793,0.028487445581606884,ROAD,0.8796435645386611,1,0.0,2,0
160,115,0.5,80.0,57.5,0.013899976218452102,0.013899976218452102,0.013899976218452102,ROAD,0.7086499065312257,1,0.0,1,0
-34,127,0.5,-17.0,63.5,-0.002516333296559912,-0.010854259297613245,0.005821592704493421,ROAD,0.9028377509042264,1,0.0,2,0
136,-165,0.25,34.0,-41.25,-0.015594676381764283,-0.02394715236179246,-0.007242200401736106,ROAD,0.7808893047521992,1,0.0,2,0
-61,-208,0.1,-6.1000000000000005,-20.8,-0.029010284442121073,-0.029010284442121073,-0.029010284442121073,ROAD,0.8346700528631318,1,0.0,1,0
92,-175,0.5,46.0,-87.5,-0.01628303474810396,-0.01628303474810396,-0.01628303474810396,ROAD,0.92071298700826,1,0.0,1,0
33,-191,0.5,16.5,-95.5,0.013015000979444968,-0.04109410930303237,0.0671241112619223,ROAD,0.8216714815942501,1,0.0,2,0
-151,-11,0.5,-75.5,-5.5,0.0422267003489139,0.0422267003489139,0.0422267003489139,ROAD,0.955652186137012,1,0.0,1,0
169,73,0.5,84.5,36.5,-0.02201522505726253,-0.0375531291829471,-0.00647732093157796,ROAD,0.8329772798575932,1,0.0,2,0
128,-3,0.25,32.0,-0.75,0.0009329901046458396,0.0009329901046458396,0.0009329901046458396,ROAD,0.7960140849639807,1,0.0,1,0
-23,212,0.25,-5.75,53.0,0.021363771594811252,0.021363771594811252,0.021363771594811252,ROAD,0.7057403093582653,1,0.0,1,0
141,158,0.25,35.25,39.5,0.02556923502289611,0.02556923502289611,0.02556923502289611,ROAD,0.8194253044540378,1,0.0,1,0
-96,165,0.5,-48.0,82.5,-0.004819694622308138,-0.06410958215637408,0.04796764556218977,ROAD,0.8770777384540736,1,0.0,4,0
215,62,0.25,53.75,15.5,-0.014788924459660234,-0.014788924459660234,-0.014788924459660234,ROAD,0.8573203691227829,1,0.0,1,0
-72,-222,0.25,-18.0,-55.5,-0.015129904414267177,-0.029103036828984317,-0.001156771999550037,ROAD,0.9047838100701914,1,0.0,2,0
-181,-73,0.25,-45.25,-18.25,0.03580351950161974,0.03580351950161974,0.03580351950161974,ROAD,0.712837687660807,1,0.0,1,0
81,182,0.5,40.5,91.0,0.043744470956370234,0.043744470956370234,0.043744470956370234,ROAD,0.8713397511873582,1,0.0,1,0
23,142,0.5,11.5,71.0,-0.026772906684369168,-0.03595265531472375,-0.01759315805401459,ROAD,0.8277180557207591,1,0.0,2,0
25,-172,0.5,12.5,-86.0,-0.05213855800298482,-0.05213855800298482,-0.05213855800298482,ROAD,0.9320970564904869,1,0.0,1,0
152,-90,0.25,38.0,-22.5,0.0017691478673716662,-0.03456672919558156,0.038105024930324895,ROAD,0.8022637367963781,1,0.0,2,0
-141,121,0.5,-70.5,60.5,-0.00972259020000876,-0.011986137760837665,-0.007459042639179856,ROAD,0.8390063249559453,1,0.0,2,0
77,100,0.25,19.25,25.0,-0.013078818074165817,-0.013078818074165817,-0.013078818074165817,ROAD,0.8700748778261133,1,0.0,1,0
150,49,0.5,75.0,24.5,-0.025541598330781196,-0.025541598330781196,-0.025541598330781196,ROAD,0.8557385213814113,1,0.0,1,0
